Time, EngineRpmTarget, ActiveProgram, FuelLevelPercentage, Rpm, EngineTemperature, EngineVoltage, EngineBatteryVoltage, GeneratorWorkHours, ServiceHours, EngineStatus, PartialChargedCurrent, PartialDischargedCurrent, PartialCycleTime, FuelAvgConsumption, LoadPower, GeneratorPower, BatteryPowerDuringCharge, BatteryDcCurrent, GeneratorDcCurrent, BusDcVoltage, LoadDcCurrent, LoadKWh, AlternatorTemperature, RectifierTemperature, EngineWorkHours, EngineDiagStatus1, EngineDiagStatus2, EngineDiagStatus3, EngineDiagStatus4, EngineDiagStatus5, EngineDiagStatus6, ThrottlePosition_Desired, AirMass, FanActiveReq, Torque, InternalTemperature_Actual, AmbientPressure, FuelLevel, FuelTankCapacity, TotalRefill, FuelAutonomyHours, BatteryPackSize, GeneratorTotalEnergy, TimeLeftToSwitchOff, Dod, Soc, ChargeStage1Time, ChargeStage2Time, ChargeStageTotalTime, ChargeCycleTotal, ChargeCyclePartial, GeneratorDcVoltage, StartAttempts, ECU_InjectionQuantity, ECU_StartIInjection, ECU_FuelRailPressure, ECU_IgnitionAdvanceAngle, ECU_AirSystemThrottleValvePosition, ECU_IntakeAirPressure, ECU_IntakeAirTemperature, ECU_CombustionPressureCurve, BatteryChargerStatus, GovernorStatus, SpeedControlStatus, TotalBatteryEnergy, IntegralBatteryPowerDuringCharge, BatteryPowerDuringDischarge, EnergyGeneratedFromLastCharge, IntegralBatteryPowerDuringDischarge, IntegralEnergyGeneratedFromLastCharge, DeltaAirPressure, DischargeTime, EnginePerformance, [EV]Feedback KG, [EV]High alternator temperature , [EV]User alarm 1, [EV]High rectifier temperature, [EV]Feedback KB, [EV]Temperature alarm shutdown, [EV]High battery voltage, [EV]Low battery voltage, [EV]High load current, [EV]High generator current, [EV]High battery current, [EV]High battery temperature, [EV]Start failure, [EV]Mechanical fault, [EV]Temp. prealarm (analog), [EV]High engine temp. (analog), [EV]Fuel prealarm (analog), [EV]Low fuel level (analog), [EV]Low RPM, [EV]High RPM, [EV]Service, [EV]High GE temp. (digital), [EV]Low fuel level (digital), [EV]Emergency stop, [EV]Low engine battery voltage, [EV]High engine battery voltage , [EV]Battery temperature prealarm, [EV]Low generator current, [EV]Canbus COM error, [EV]Canbus RED lamp, [EV]Canbus AMBER lamp, [EV]Canbus Protection lamp, [EV]High generator voltage, [EV]Low generator voltage, [EV]Over voltage protection, [EV]kb status, [EV]kg status, [EV]ks status, [EV]km status, [EV]Op status, [EV]Engine Run status, [EV]GeRpmFailure, [EV]GeBatChargeFailure, [EV]GeLowFuelLevel, [EV]GeEngineStartFailure, [EV]GeLowBatLevel, [EV]GeEcuComm, [EV]GEAltCtlComm, [EV]TrendEnginePerformance, [EV]TrendBatHeat, [EV]TrendRectifierHeat, [EV]TrendAlternatorHeat, [EV]TrendEngineHeat, [EV]TrendAirFilterClog, [EV]low Battery Voltage, [EV]Status, [EV]AltCtlComm, [EV]EcuDisconnected, [EV]EcuOff
03/15/2022 12:17:23 , 1732 ,1 ,0 ,1735 ,79 ,12.5 ,13.7 ,2 ,248 ,1 ,9 ,0 ,57 ,0 ,0.7 ,0.93 ,0.1 ,-3 ,16 ,55.1 ,13.6 ,1 ,0 ,0 ,01:52:28 ,0x0000 ,0x0000 ,0x0000 ,0x0000 ,0x0000 ,0x0000 ,0 ,369.94 ,1 ,7.5 ,0 ,1017 ,0 ,1000 ,0 ,2.36 ,100 ,2 ,0 ,0 ,100 ,3 ,53 ,0 ,0 ,0 ,55.1 ,128 ,369 ,12 ,185.88 ,0 ,14.42 ,818 ,25 ,18000 ,2 ,12 ,1 ,0 ,0 ,0 ,7 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
03/15/2022 12:17:25 , 1732 ,1 ,0 ,1735 ,79 ,13.5 ,13.5 ,2 ,248 ,1 ,9 ,0 ,57 ,0 ,0.7 ,0.9 ,0.1 ,-3 ,16 ,55.2 ,13.4 ,1 ,0 ,0 ,01:52:30 ,0x0000 ,0x0000 ,0x0000 ,0x0000 ,0x0000 ,0x0004 ,0 ,369.94 ,1 ,7.5 ,0 ,1020 ,0 ,1000 ,0 ,2.35 ,100 ,2 ,0 ,0 ,100 ,3 ,53 ,0 ,0 ,0 ,55.1 ,128 ,369 ,12 ,182.22 ,0 ,14.38 ,818 ,25 ,18000 ,2 ,12 ,1 ,0 ,0 ,0 ,7 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
03/15/2022 12:17:29 , 1732 ,1 ,0 ,1730 ,79 ,13.6 ,13.7 ,2 ,248 ,1 ,9 ,0 ,57 ,0 ,0.7 ,0.9 ,0.1 ,-3 ,16 ,55.1 ,13.6 ,1 ,0 ,0 ,01:52:34 ,0x0000 ,0x0000 ,0x0000 ,0x0000 ,0x0000 ,0x0000 ,0 ,369.94 ,1 ,7.5 ,0 ,1020 ,0 ,1000 ,0 ,2.36 ,100 ,2 ,0 ,0 ,100 ,3 ,53 ,0 ,0 ,0 ,55.1 ,128 ,369 ,12 ,195.66 ,0 ,14.46 ,821 ,25 ,18000 ,2 ,12 ,1 ,0 ,0 ,0 ,7 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
03/15/2022 12:17:31 , 1732 ,1 ,0 ,1733 ,79 ,13.5 ,13.7 ,2 ,248 ,1 ,9 ,0 ,57 ,0 ,0.7 ,0.98 ,0.1 ,-2 ,15 ,55.1 ,13.4 ,1 ,0 ,0 ,01:52:36 ,0x0000 ,0x0000 ,0x0000 ,0x0000 ,0x0000 ,0x0000 ,0 ,369.94 ,1 ,7.5 ,0 ,1020 ,0 ,1000 ,0 ,2.38 ,100 ,2 ,0 ,0 ,100 ,3 ,53 ,0 ,0 ,0 ,55.1 ,128 ,369 ,12 ,193.21 ,0 ,14.32 ,821 ,25 ,18000 ,2 ,12 ,1 ,0 ,0 ,0 ,7 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
03/15/2022 12:17:33 , 1732 ,1 ,0 ,1732 ,79 ,13.6 ,13.5 ,2 ,248 ,1 ,9 ,0 ,57 ,0 ,0.7 ,0.86 ,0.2 ,-3 ,17 ,55.1 ,13.6 ,1 ,0 ,0 ,01:52:38 ,0x0000 ,0x0000 ,0x0000 ,0x0000 ,0x0000 ,0x0004 ,0 ,369.94 ,1 ,7.5 ,0 ,1020 ,0 ,1000 ,0 ,2.35 ,100 ,2 ,0 ,0 ,100 ,3 ,53 ,0 ,0 ,0 ,55.1 ,128 ,369 ,12 ,194.13 ,0 ,14.35 ,820 ,25 ,18000 ,2 ,12 ,1 ,0 ,0 ,0 ,7 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
03/15/2022 12:17:35 , 1732 ,1 ,0 ,1730 ,79 ,13.6 ,13.7 ,2 ,248 ,1 ,9 ,0 ,57 ,0 ,0.7 ,0.85 ,0.1 ,-3 ,16 ,55.2 ,13.6 ,1 ,0 ,0 ,01:52:40 ,0x0000 ,0x0000 ,0x0000 ,0x0000 ,0x0000 ,0x0000 ,0 ,369.94 ,1 ,7.5 ,0 ,1020 ,0 ,1000 ,0 ,2.35 ,100 ,2 ,0 ,0 ,100 ,3 ,53 ,0 ,0 ,0 ,55.2 ,128 ,369 ,12 ,182.83 ,0 ,14.6 ,820 ,25 ,18000 ,2 ,12 ,1 ,0 ,0 ,0 ,7 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
03/15/2022 12:17:37 , 1732 ,1 ,0 ,1730 ,79 ,13.2 ,13.7 ,2 ,248 ,1 ,9 ,0 ,57 ,0 ,0.7 ,0.89 ,0.1 ,-3 ,16 ,55.1 ,13.4 ,1 ,0 ,0 ,01:52:42 ,0x0000 ,0x0000 ,0x0000 ,0x0000 ,0x0000 ,0x0000 ,0 ,369.94 ,1 ,7.5 ,0 ,1020 ,0 ,1000 ,0 ,2.38 ,100 ,2 ,0 ,0 ,100 ,3 ,54 ,0 ,0 ,0 ,55.1 ,128 ,369 ,12 ,187.41 ,0 ,14.7 ,822 ,25 ,18000 ,2 ,12 ,1 ,0 ,0 ,0 ,7 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
03/15/2022 12:17:41 , 1732 ,1 ,0 ,1735 ,79 ,12.9 ,13.5 ,2 ,248 ,1 ,9 ,0 ,57 ,0 ,0.7 ,0.93 ,0.1 ,-2 ,16 ,55.2 ,13.6 ,1 ,0 ,0 ,01:52:46 ,0x0000 ,0x0000 ,0x0000 ,0x0000 ,0x0000 ,0x0004 ,0 ,369.94 ,1 ,7.5 ,0 ,1020 ,0 ,1000 ,0 ,2.34 ,100 ,2 ,0 ,0 ,100 ,3 ,54 ,0 ,0 ,0 ,55.1 ,128 ,369 ,12 ,195.66 ,0 ,14.38 ,818 ,25 ,18000 ,2 ,12 ,1 ,0 ,0 ,0 ,7 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
03/15/2022 12:17:43 , 1732 ,1 ,0 ,1728 ,79 ,13.3 ,13.7 ,2 ,248 ,1 ,9 ,0 ,57 ,0 ,0.7 ,0.9 ,0.1 ,-2 ,15 ,55.2 ,13.6 ,1 ,0 ,0 ,01:52:48 ,0x0000 ,0x0000 ,0x0000 ,0x0000 ,0x0000 ,0x0000 ,0 ,369.94 ,1 ,7.5 ,0 ,1020 ,0 ,1000 ,0 ,2.34 ,100 ,2 ,0 ,0 ,100 ,3 ,54 ,0 ,0 ,0 ,55.1 ,128 ,369 ,12 ,195.66 ,0 ,14.5 ,818 ,25 ,18000 ,2 ,12 ,1 ,0 ,0 ,0 ,7 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
03/15/2022 12:17:45 , 1732 ,1 ,0 ,1731 ,79 ,13.2 ,12.7 ,2 ,248 ,1 ,9 ,0 ,57 ,0 ,0.7 ,0.96 ,0.2 ,-3 ,17 ,55.2 ,13.4 ,1 ,0 ,0 ,01:52:50 ,0x0000 ,0x0000 ,0x0000 ,0x0000 ,0x0000 ,0x0000 ,0 ,369.94 ,1 ,7.5 ,0 ,1020 ,0 ,1000 ,0 ,2.36 ,100 ,2 ,0 ,0 ,100 ,3 ,54 ,0 ,0 ,0 ,55.1 ,128 ,369 ,12 ,191.69 ,0 ,14.38 ,821 ,25 ,18000 ,2 ,12 ,1 ,0 ,0 ,0 ,7 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
03/15/2022 12:17:47 , 1732 ,1 ,0 ,1734 ,79 ,13.5 ,13.3 ,2 ,248 ,1 ,9 ,0 ,57 ,0 ,0.8 ,0.86 ,0 ,0 ,15 ,55.1 ,15.2 ,1 ,0 ,0 ,01:52:52 ,0x0000 ,0x0000 ,0x0000 ,0x0000 ,0x0000 ,0x0000 ,0 ,369.94 ,1 ,7.5 ,0 ,1020 ,0 ,1000 ,0 ,2.37 ,100 ,2 ,0 ,0 ,100 ,3 ,54 ,0 ,0 ,0 ,55 ,128 ,369 ,12 ,178.86 ,0 ,14.42 ,819 ,25 ,18000 ,2 ,12 ,1 ,0 ,0 ,0 ,8 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
03/15/2022 12:17:49 , 1732 ,1 ,0 ,1734 ,79 ,13.4 ,13.5 ,2 ,248 ,1 ,9 ,0 ,57 ,0 ,0.7 ,0.9 ,0.1 ,-2 ,16 ,55.2 ,13.4 ,1 ,0 ,0 ,01:52:54 ,0x0000 ,0x0000 ,0x0000 ,0x0000 ,0x0000 ,0x0004 ,0 ,369.94 ,1 ,7.5 ,0 ,1017 ,0 ,1000 ,0 ,2.35 ,100 ,2 ,0 ,0 ,100 ,3 ,54 ,0 ,0 ,0 ,55.1 ,128 ,369 ,12 ,183.74 ,0 ,14.08 ,818 ,25 ,18000 ,2 ,12 ,1 ,0 ,0 ,0 ,7 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
03/15/2022 12:17:51 , 1732 ,1 ,0 ,1731 ,79 ,13.5 ,13.6 ,2 ,248 ,1 ,9 ,0 ,57 ,0 ,0.7 ,0.94 ,0.2 ,-3 ,17 ,55.2 ,13.4 ,1 ,0 ,0 ,01:52:56 ,0x0000 ,0x0000 ,0x0000 ,0x0000 ,0x0000 ,0x0000 ,0 ,369.94 ,1 ,7.5 ,0 ,1017 ,0 ,1000 ,0 ,2.36 ,100 ,2 ,0 ,0 ,100 ,3 ,54 ,0 ,0 ,0 ,55.1 ,128 ,369 ,12 ,184.66 ,0 ,14.42 ,819 ,25 ,18000 ,2 ,12 ,1 ,0 ,0 ,0 ,7 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
03/15/2022 12:17:53 , 1732 ,1 ,0 ,1735 ,79 ,13.4 ,13.3 ,2 ,248 ,1 ,9 ,0 ,57 ,0 ,0.7 ,0.85 ,0.2 ,-3 ,17 ,55.2 ,13.6 ,1 ,0 ,0 ,01:52:58 ,0x0000 ,0x0000 ,0x0000 ,0x0000 ,0x0000 ,0x0000 ,0 ,369.94 ,1 ,7.5 ,0 ,1020 ,0 ,1000 ,0 ,2.35 ,100 ,2 ,0 ,0 ,100 ,3 ,54 ,0 ,0 ,0 ,55.1 ,128 ,369 ,12 ,185.88 ,0 ,14.19 ,818 ,25 ,18000 ,2 ,12 ,1 ,0 ,0 ,0 ,7 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
03/15/2022 12:17:55 , 1732 ,1 ,0 ,1737 ,79 ,13.2 ,13.1 ,2 ,248 ,1 ,9 ,0 ,57 ,0 ,0.7 ,0.88 ,0.1 ,-2 ,16 ,55.2 ,13.6 ,1 ,0 ,0 ,01:53:00 ,0x0000 ,0x0000 ,0x0000 ,0x0000 ,0x0000 ,0x0000 ,0 ,369.94 ,1 ,7.5 ,0 ,1020 ,0 ,1000 ,0 ,2.34 ,100 ,2 ,0 ,0 ,100 ,3 ,54 ,0 ,0 ,0 ,55.1 ,128 ,369 ,11 ,182.22 ,0 ,14.52 ,817 ,25 ,18000 ,2 ,12 ,1 ,0 ,0 ,0 ,7 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
03/15/2022 12:17:57 , 1732 ,1 ,0 ,1729 ,79 ,13.4 ,13.7 ,2 ,248 ,1 ,9 ,0 ,57 ,0 ,0.7 ,0.96 ,0 ,0 ,15 ,55.1 ,15 ,1 ,0 ,0 ,01:53:02 ,0x0000 ,0x0000 ,0x0000 ,0x0000 ,0x0000 ,0x0000 ,0 ,369.94 ,1 ,7.5 ,0 ,1020 ,0 ,1000 ,0 ,2.35 ,100 ,2 ,0 ,0 ,100 ,3 ,54 ,0 ,0 ,0 ,55.2 ,128 ,369 ,12 ,184.66 ,0 ,14.2 ,819 ,25 ,18000 ,2 ,12 ,1 ,0 ,0 ,0 ,7 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
03/15/2022 12:17:59 , 1732 ,1 ,0 ,1731 ,79 ,12.9 ,13.6 ,2 ,248 ,1 ,9 ,0 ,57 ,0 ,0.7 ,0.96 ,0.2 ,-3 ,17 ,55.1 ,13.4 ,1 ,0 ,0 ,01:53:04 ,0x0000 ,0x0000 ,0x0000 ,0x0000 ,0x0000 ,0x0000 ,0 ,369.94 ,1 ,7.5 ,0 ,1017 ,0 ,1000 ,0 ,2.32 ,100 ,2 ,0 ,0 ,100 ,3 ,54 ,0 ,0 ,0 ,55.1 ,128 ,369 ,12 ,184.97 ,0 ,14.53 ,816 ,25 ,18000 ,2 ,12 ,1 ,0 ,0 ,0 ,7 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
03/15/2022 12:18:01 , 1732 ,1 ,0 ,1733 ,79 ,13.3 ,12.2 ,2 ,248 ,1 ,9 ,0 ,58 ,0 ,0.7 ,0.93 ,0.2 ,-3 ,17 ,55.2 ,13.4 ,1 ,0 ,0 ,01:53:06 ,0x0000 ,0x0000 ,0x0000 ,0x0000 ,0x0000 ,0x0000 ,0 ,369.94 ,1 ,7.5 ,0 ,1020 ,0 ,1000 ,0 ,2.34 ,100 ,2 ,0 ,0 ,100 ,3 ,54 ,0 ,0 ,0 ,55.1 ,128 ,369 ,12 ,186.8 ,0 ,14.23 ,819 ,25 ,18000 ,2 ,12 ,1 ,0 ,0 ,0 ,7 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
03/15/2022 12:18:03 , 1732 ,1 ,0 ,1729 ,79 ,13.4 ,13.3 ,2 ,248 ,1 ,9 ,0 ,58 ,0 ,0.7 ,0.89 ,0.1 ,-2 ,15 ,55.1 ,13.3 ,1 ,0 ,0 ,01:53:08 ,0x0000 ,0x0000 ,0x0000 ,0x0000 ,0x0000 ,0x0000 ,0 ,369.94 ,1 ,7.5 ,0 ,1017 ,0 ,1000 ,0 ,2.34 ,100 ,2 ,0 ,0 ,100 ,3 ,54 ,0 ,0 ,0 ,55.1 ,128 ,369 ,12 ,187.41 ,0 ,14.71 ,817 ,25 ,18000 ,2 ,12 ,1 ,0 ,0 ,0 ,7 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
03/15/2022 12:18:05 , 1732 ,1 ,0 ,1730 ,79 ,13.2 ,13.7 ,2 ,248 ,1 ,9 ,0 ,58 ,0 ,0.7 ,0.93 ,0.1 ,-3 ,16 ,55.1 ,13.6 ,1 ,0 ,0 ,01:53:10 ,0x0000 ,0x0000 ,0x0000 ,0x0000 ,0x0000 ,0x0000 ,0 ,369.94 ,1 ,7.5 ,0 ,1020 ,0 ,1000 ,0 ,2.36 ,100 ,2 ,0 ,0 ,100 ,3 ,54 ,0 ,0 ,0 ,55.1 ,128 ,369 ,12 ,185.88 ,0 ,14.69 ,821 ,25 ,18000 ,2 ,12 ,1 ,0 ,0 ,0 ,7 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
